,0,1,2,3,4
474,Pelicula,Morir (o no),2000,1,tt0220651
475,Pelicula,Beyond the Ocean,2000,1,tt0220332
476,Pelicula,Chopper,2000,11,tt0221073
477,Pelicula,Når mørket er forbi,2000,1,tt0221446
478,Pelicula,Two Thousand and None,2000,7,tt0218800
479,Pelicula,Timecode,2000,4,tt0220100
480,Pelicula,The Newcomers,2000,10,tt0221431
481,Pelicula,Maelström,2000,9,tt0220627
482,Pelicula,Khauff,2000,3,tt0220596
483,Pelicula,Denti,2000,10,tt0221115
484,Pelicula,Chasing Sleep,2000,5,tt0221069
485,Pelicula,Bel Air,2000,3,tt0221823
486,Pelicula,Contaminated Man,2000,8,tt0221885
487,Pelicula,Beautiful Creatures,2000,1,tt0221889
488,Pelicula,Seven Days to Live,2000,6,tt0221928
489,Pelicula,Slip hestene løs,2000,8,tt0221558
490,Pelicula,Borstal Boy,2000,12,tt0221838
491,Pelicula,Our Burden Is Light,2000,,tt0221463
492,Pelicula,Mach 2,2000,6,tt0222020
493,Pelicula,Gaja Gamini,2000,12,tt0221982
494,Pelicula,Hubo un tiempo en que los sueños dieron paso a largas noches de insomnio...,2000,6,tt0222023
495,Pelicula,Hey Ram,2000,2,tt0222012
496,Pelicula,The Broken Hearts Club: A Romantic Comedy,2000,10,tt0222850
497,Pelicula,Kalt ist der Abendhauch,2000,9,tt0222096
498,Pelicula,The Mistress Club,2000,12,tt0223744
499,Pelicula,Phir Bhi Dil Hai Hindustani,2000,1,tt0222270
500,Pelicula,November 1828,2001,,tt0079644
501,Pelicula,Albela,2001,4,tt0118578
502,Pelicula,Don's Plum,2001,6,tt0119004
503,Pelicula,Glitter,2001,9,tt0118589
504,Pelicula,Camarate,2001,5,tt0120624
505,Pelicula,"Berlin Diaries, 1940-45",2001,-,tt0120605
506,Pelicula,Ricochet River,2001,10,tt0120807
507,Pelicula,The Lord of the Rings: The Fellowship of the Ring,2001,12,tt0120737
508,Pelicula,The Shipping News,2001,2,tt0120824
509,Pelicula,Driven,2001,8,tt0132245
510,Pelicula,Tales from the Tower,2001,3,tt0138856
511,Pelicula,Training Day,2001,1,tt0139654
