puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,id_pelicula
,4.3,['Nikita Mikhalkov'],"['Nikita Mikhalkov', 'Vladimir Moiseenko', 'Aleksandr Novototskiy-Vlasov']","A look at the horrors of the Eastern Front of World War II from the points of view of repressed soldier of penal battalion and his young daughter, who stayed behind enemy lines.",181,Drama,utomlennye solntsem 2,tt0403645
0,4.8,['Dwight H. Little'],"['Alan B. Mc', 'Elroy']",-,91,Drama,tekken,tt0411951
42,4.4,['Robin Christian'],['Robin Christian'],"A distraught college student finds a phone that enables her to talk to her deceased mother in the past. Instead of a heart attack, she learns that her mother was murdered. She tries to use the phone to stop the murder from occurring before the killer finds and kills her too.",112,Drama,disconnect,tt0419692
42,4.4,['Robin Christian'],['Robin Christian'],"A distraught college student finds a phone that enables her to talk to her deceased mother in the past. Instead of a heart attack, she learns that her mother was murdered. She tries to use the phone to stop the murder from occurring before the killer finds and kills her too.",112,Drama,disconnect,tt1433811
29,4.0,['Satish Kaushik'],['Shiraz Ahmed'],-,109,Drama,milenge milenge,tt0443331
,6.5,['Daniel Grou'],['Patrick Senécal'],"A doctor seeks revenge by kidnapping, torturing and killing the man who raped and murdered his young daughter.",105,Drama,les 7 jours du talion,tt0445054
,6.0,['Enrique Gabriel'],"['Enrique Gabriel', 'Lucia Lipschutz']",Closely observed relationships: how the 2008 financial crisis affects the personal lives of various individuals who develop different surviving strategies when thrown together in a caravan site on outskirts of Madrid.,115,Drama,vidas pequeñas,tt0444531
,5.8,"['Lonette Mc', 'Kee']","['Lonette Mc', 'Kee']",-,-,Drama,dream street,tt0446686
65,6.0,['Cory Cataldo'],['Cory Cataldo'],"Will is a misfit who can't catch a break: he's terrorized by his psychotic father at home and taunted by his peers at school. His only solace comes from three classmates who face similar abuse. Without guidance or a sense of purpose, the four friends spend their days getting high and commiserating until they reach a breaking point. With nothing to lose and no escape f... Leer todo",98,Drama,mad world,tt0451108
,6.5,['Laura Casabe'],"['Laura Casabe', 'Tomas Wortley']","In a popular auction that matches the sinister and colorful of a circus of phenomena, a couple adopts children in exchange for their belongings. The children there acquired, usually mutilated, are in their new home in order to prepare for access to the Peronist education program taught in only 10 state institutes.",85,Drama,el hada buena - una fábula peronista,tt0454155
,7.0,['Miguel Coyula'],"['Miguel Coyula', 'Edmundo Desnoes']","An intellectual leaves the Cuban revolution and 'underdevelopment' behind only to find himself at odds with the ambiguities of his new life in the 'developed' world. A portrait of alienation, of an outsider with no clear-cut politics or ideology. A stranger in a strange land struggling with old age, sexual desire and ultimately the impossibility for the individual to ... Leer todo",113,Drama,memorias del desarrollo,tt0457591
23,4.7,['Bob Meyer'],"['Randy Buescher', 'Bob Meyer']","Drunkboat tells the story of a young teenager, Abe, who manipulates his unsuspecting alcoholic uncle (Malkovich) into buying a boat from a conman (Goodman).",98,Drama,drunkboat,tt0460778
,3.3,['Erik de Castro'],"['Erico Beduschi', 'Heber Trigueiro', 'Erik de Castro']","A dangerous drug lord operates in Brasilia, the federal capital of Brazil. To capture him, the police will do whatever is necessary. Caught in the middle is a frightened population. ""Federals"" exposes the reality of a country that today is an important route for international drug-trafficking.",91,Drama,federal,tt0463311
,7.8,['Ron Althoff'],"['Ron Althoff', 'Michael Su']","When a San Francisco detective goes hunting for the cruel Asian crime figure who killed his partner, he finds himself thrown into the center of a violent plot to steal a terrorist weapon. Ty Nelson is a detective haunted by the violent death of his partner at the hands of Choy Muk, the leader of the Triad Dragons-- a violent, fanatical Asian gang operating in San Fran... Leer todo",90,Drama,taken by force,tt0465637
,-,['Michael Mandell'],['Michael Mandell'],A married couple's problems get out of control.,99,Drama,sensual,tt0465760
20,3.8,['Nestor Miranda'],['Nestor Miranda'],Friends from Queens decide to move into a run down Harlem brownstone ultimately converting it into an illegal youth hostel in order to make ends meet.,81,Drama,harlem hostel,tt0469094
,7.5,"['Alejandro Alcondez', 'Rodrigo Patino']",['Alejandro Alcondez'],"Death itself is not traumatic rather the life that dies inside of you while you remain with breath this is the life of Pablo Pastor. Corrupt and deceitful people have stolen a precious stone known by the indigenous tribe as the Cielito Lindo, which is believed to bring much needed rain back to the desert-like village of the Tahuromara Tribe. Pablo is forced to abandon... Leer todo",91,Drama,cielito lindo,tt0473343
,-,['Mark L. Feinsod'],['Mark L. Feinsod'],"Photographer Barnard Jacobs is dying. What seems as bad to him is that Ashley, the woman he's in love with, can't bring herself to admit her own feelings for him. She's too wrapped up in her own cocaine addiction and a desire to find a wealthy husband. During a typical New York City evening, shallow fashionista Madeleine begs Barnard to call Ashley for drugs. When Ash... Leer todo",92,Drama,the deafening silence of a very bright light,tt0475983
,6.6,['Sky Christopherson'],"['Sky Christopherson', 'J. Elizabeth Martin', 'Bilge Sayim']","Freediver Max Avery (Justin Flint Williford) journeys to his inner-most depths as he pursues competitive freediving as a relief from a chronic lung disease. Yet his passion for the extreme sport is widening a rift between him and his father (Mark Brunetti), a physician, who hears his son's risky descents will cost him his life. As Max trains for one last world record ... Leer todo",-,Drama,the greater meaning of water,tt0479051
47,5.8,"[""Chris D'Arienzo""]","[""Chris D'Arienzo"", 'Frank Turner Hollon']","Barry Munday wakes up after being attacked to realize that he's missing his family jewels. To make matters worse, he learns he's facing a paternity lawsuit filed by a woman he can't remember having sex with.",95,Drama,barry munday,tt0482461
,6.6,['Takeshi Kobayashi'],"['Chika Kan', 'Shunji Iwai']",Four boys have their friendship and musical talents tested in the ever changing worlds of the music industry and real life in 1990s Japan.,119,Drama,bandeiji,tt0482459
71,-,['Arthur J. Mangano'],['Arthur J. Mangano'],A female doctor falls for a married city mayor.,102,Drama,a woman is a woman,tt0483839
,7.0,['Rudy Luna'],['Rudy Luna'],"Primemates is a disturbing and honest conversation among four men in an exclusive cigar shop. They talk about love, relationships, and sex. While exploring men's fascination with younger women, Primemates delves into many political taboos usually associated with the intellectual.",82,Drama,primemates,tt0490199
70,6.5,['Elizabeth Allen Rosenbaum'],"['Laurie Craig', 'Nick Pustay', 'Beverly Cleary']",-,104,Drama,ramona and beezus,tt0493949
,6.7,['Suri Krishnamma'],"['Joanna Lancaster', 'Michael Singh']",An Indian Taxi driver in New York City goes back to his village and builds a school for girls.,100,Drama,good sharma,tt0494229
,6.5,['José Farinha'],"['Maria José Morgado', 'José Vegar', 'Vicente Alves do Ó']",-,85,Drama,o inimigo sem rosto,tt0495037
,5.8,['David Mickey Evans'],['Marshall Sylver'],"Tranced will allow audience members to truly experience the movie in a whole new way. Tranced will hypnotize willing audience members to participate with the movie in a way no other movie going experience ever has. When the characters on the screen get hot or cold, so does the audience. When they ride a roller coaster, audience members will feel as though they too are... Leer todo",-,Drama,tranced,tt0499608
49,6.7,['Edward Zwick'],"['Charles Randolph', 'Edward Zwick', 'Marshall Herskovitz']",-,112,Drama,love & other drugs,tt0758752
17,3.9,['Ryan Combs'],['Ryan Combs'],A young drug dealer sells his soul to the devil in order to become the #1 seller on the block.,83,Drama,king of the avenue,tt0770778
80,6.2,['Tanya Hamilton'],['Tanya Hamilton'],"In 1976, complex political and emotional forces are set in motion when a young man returns to the race-torn Philadelphia neighborhood where he came of age during the Black Power movement.",90,Drama,night catches us,tt0775543
,7.5,['Sylvain Chomet'],"['Sylvain Chomet', 'Jacques Tati']",-,80,Drama,l'illusionniste,tt0775489
,6.2,['Víctor González'],"['Huili Raffo', 'Víctor González']",A well-intentioned novice priest tries to stay out of two older clerics' criminal scheme. Until money and a girl come into play.,123,Drama,el cielo elegido,tt0774519
33,5.8,['Joe Johnston'],"['Andrew Kevin Walker', 'David Self', 'Curt Siodmak']",-,103,Drama,the wolfman,tt0780653
62,7.4,['Justin Chadwick'],['Ann Peacock'],The story of an 84 year-old Kenyan villager and ex Mau Mau veteran who fights for his right to go to school for the first time to get the education he could never afford.,103,Drama,the first grader,tt0790663
7,6.0,['Géla Babluani'],"['Géla Babluani', 'Greg Pruss']",-,91,Drama,13,tt0798817
,6.0,['Elias Goday'],"['Elias Goday', 'Sara Lim', 'Henry Thomas']",An almost fatal injury gives a young man his challenge of a lifetime.,119,Drama,ironmen,tt0800092
,6.7,['Nicole Mosleh'],['Nicole Mosleh'],"Claire and Robert spend most of their time in a house they own in the beautiful and remote countryside in Italy. Their life seems to be perfect. But when Claire's sister gets murdered in the very same house, the traumatic event shakes up their relationship. Disappointment, fear and resentment they swept under the rug for years, resurface. Revealing the dark side of a ... Leer todo",83,Drama,nemesis,tt0800353
58,7.1,"['Anna Boden', 'Ryan Fleck']","['Anna Boden', 'Ryan Fleck', 'Ned Vizzini']",-,101,Drama,it's kind of a funny story,tt0804497
50,5.7,['Ajay Naidu'],"['Heather Burns', 'Sidney Feldman', 'Ajay Naidu']","Ashes is the story of a young Indo-American man who struggles in the inner city of New York to support himself and his mentally ill older brother. When a group of small time Indian gangsters offer Ashes an easy road to wealth, he pursues them with vigor. With his brother's health on the decline and Ashes on a steady path towards hardcore crime, Ashes must try to choos... Leer todo",77,Drama,ashes,tt0815101
55,7.7,['Rob Reiner'],"['Rob Reiner', 'Andrew Scheinman', 'Wendelin Van Draanen']",-,90,Drama,flipped,tt0817177
,6.7,['Christopher Noice'],['Julie Matthews'],-,-,Drama,soupernatural,tt0818172
43,5.5,['Katherine Brooks'],['Katherine Brooks'],A woman suffering from multiple personality disorder tries to piece back together her life.,89,Drama,waking madison,tt0831280
92,7.0,['Lisa Cholodenko'],"['Lisa Cholodenko', 'Stuart Blumberg']",-,106,Drama,the kids are all right,tt0842926
92,7.5,['Ben Affleck'],"['Peter Craig', 'Ben Affleck', 'Aaron Stockard']",-,125,Drama,the town,tt0840361
,3.6,['Douglas S. Younglove'],['Douglas S. Younglove'],Horrific murders which once lived only in a young man's nightmares suddenly begin occurring in chilling reality in his hometown.,94,Drama,killer by nature,tt0844866
0,5.2,['Neil Jones'],"['Stuart Brennan', 'Neil Jones']","The story of Howard Winstone is a compelling one. Howard became Featherweight Champion of the World at the age of 29 in 1968. What makes Howard's story quite remarkable is that as a young man he lost the tips of three fingers in an industrial accident of his home town of Merthyr Tydfil. The accident was so severe that he was unable to make a fist with his right hand, ... Leer todo",121,Drama,risen,tt0850709
,5.1,['Martin Müller'],"['Jan Bubela', 'Martin Müller', 'Zdenka Zvarová']",Game of the reminiscence of the woman in the labyrinth of the city and time.,75,Drama,bloudím,tt0852939
,6.8,"['Martica De Cardenas', 'Sasha-Alexandre Torres']",['Martica De Cardenas'],"Reluctant to enjoy her holiday with family, a contemptuous teen runs away and journeys through a time trip with a spiritual being who shows her the inevitable nature of destiny and her ability to change it.",-,Drama,a summer song,tt0853002
,6.0,['András Vágvölgyi B.'],"['István Eörsi', 'László Eörsi', 'Frigyes Gödrös']",In the summer of 1959 Béla Kreuzer - a loader and gambler - is handcuffed and arrested. He is placed in detention and at first he thinks this is because his dubious activities on the racecourse but it soon turns out that the reason is his participation in the revolution in 1956. During the investigation old friends turn their backs on him as does his girlfriend. The o... Leer todo,111,Drama,kolorádó kid,tt0856796
,5.8,['Robert Young'],['Hugh Janes'],"A black comedy about an old rogue named Wally, who breaks all the rules to fulfill an old friends dying wish to be buried at sea.",88,Drama,wide blue yonder,tt0858500
,5.1,['Jerry Turner'],"['Travis Michael Holder', 'Jerry Turner']","A closeted TV star and his recently disabled, much younger lover find the older man has a troubled, streetwise, 15-year-old homophobic son he never knew existed to add to their already strained household.",83,Drama,"surprise, surprise",tt0871893
86,6.6,['Nicole Holofcener'],['Nicole Holofcener'],-,87,Drama,please give,tt0878835
35,5.8,['Ryan Murphy'],"['Ryan Murphy', 'Jennifer Salt', 'Elizabeth Gilbert']",-,133,Drama,eat pray love,tt0879870
78,3.7,['Benjamin Gourley'],['Benjamin Gourley'],"Leon and TJ are best friends and repo men. After ten years, with a high school reunion looming, Leon wants out of the repo business. TJ has concocted a hair-brained scheme to steal all the cars they've repoed. When the plan fails, it falls to Leon to save TJ from his own plan.",97,Drama,repo,tt0887161
,5.5,['Haim Bouzaglo'],['Haim Bouzaglo'],Two Maroccon organized crime families suffer the tragedies of their respective lives.,118,Drama,kavod,tt0887751
53,6.1,"['Josh Gordon', 'Will Speck']","['Jeffrey Eugenides', 'Allan Loeb']",-,101,Drama,the switch,tt0889573
42,6.5,['Gary Winick'],"['Jose Rivera', 'Tim Sullivan']",-,105,Drama,letters to juliet,tt0892318
76,7.1,['Larysa Kondracki'],"['Larysa Kondracki', 'Eilis Kirwan']",-,112,Drama,the whistleblower,tt0896872
31,4.9,['Luke Kasdan'],['Luke Kasdan'],A troubled music manager on the edge returns from Los Angeles to North Carolina to care for his sick father.,89,Drama,don't fade away,tt0899145
60,6.2,['Il Lim'],['Il Lim'],-,-,Drama,acts of violence,tt0902247
,5.7,['Michael Mandell'],['Michael Mandell'],A futuristic thriller about a politically incorrect television personality who is forced to change his identity after several death attempts by his government.,109,Drama,eager to die,tt0907731
,5.2,['Antoine Blossier'],"['Antoine Blossier', 'Erich Vogel']","PREY tells the story of Nathan (BEAU TRAVAIL'S Gregoire Colin) who is at a countryside retreat for a Fall family reunion that he expects to be particularly stormy. Claire, his wife, has to announce her pregnancy and there are tough decisions that need to be made to prevent the family's pesticides business from closing down. But on the first night that the family gathe... Leer todo",90,Drama,proie,tt0907305
66,7.0,['Gregor Jordan'],['Peter Woodward'],-,97,Drama,unthinkable,tt0914863
,6.7,['Antoinette Beumer'],"['Marnie Blok', 'Karin van Holst Pellekaan', 'Heleen van Royen']","After giving birth to her first child, a happily-married woman sees her picture-perfect life spiral out of control.",100,Drama,de gelukkige huisvrouw,tt0920459
33,5.0,['Katie Torpey'],"[""Shaun O'Sullivan"", 'Katie Torpey']","A young American woman is found dead on a beach in Ireland under mysterious circumstances. Her best friend, refusing to believe it was an accident, travels to the remote fishing village to investigate what really happened to her.",84,Drama,truth about kerry,tt0923954
36,3.7,['Marc Goldstein'],['Marc Goldstein'],Synopsis Henry and Jack are two famous and talented pianists: they are rivals and try to outdo each other in the various music events where they regularly compete. They have known each other since their days at the music academy and developed a very strong friendship. They met Lana there and Jack had an affair with her then. This friendship deteriorated along the year... Leer todo,85,Drama,"glenn, the flying robot",tt0934446
71,4.3,['Jason Konopisos-Alvarez'],['Jason Konopisos-Alvarez'],A man travels through corporate corruption and his own sin to find his soul.,92,Drama,the waiter,tt0934981
87,7.0,['John Cameron Mitchell'],['David Lindsay-Abaire'],-,91,Drama,rabbit hole,tt0935075
,6.4,['Kevin K. Shah'],['Kevin K. Shah'],"A sweet career housewife has been married to the same crotchety man for 40 years and she just can't take another day of it. She starts to poison his food - just to see if he might change. When he falls gravely ill, both are awakened to the raw reality of a life or death choice.",88,Drama,white knuckles,tt0942906
53,6.8,['Paul Greengrass'],"['Brian Helgeland', 'Rajiv Chandrasekaran']",-,115,Drama,green zone,tt0947810
85,8.0,['Darren Aronofsky'],"['Mark Heyman', 'Andres Heinz', 'John J. Mc', 'Laughlin']",-,108,Drama,black swan,tt0947798
56,6.1,['Michael Winterbottom'],"['John Curran', 'Jim Thompson']",-,109,Drama,the killer inside me,tt0954947
44,6.6,['Ridley Scott'],"['Brian Helgeland', 'Ethan Reiff', 'Cyrus Voris']",-,140,Drama,robin hood,tt0955308
67,7.2,['Zak Forsman'],['Zak Forsman'],"""Heart of Now"" concerns a young woman with a profound longing for a sense of family. Devastated by her boyfriend's sudden withdrawal from their relationship, she is whisked across a contrast of urban, natural and emotional landscapes. She confronts the deeper issues at the very heart of her suffering, and finds transcendence in a brief moment at the very heart of now.",90,Drama,heart of now,tt0960067
,6.2,['Garik Sukachyov'],"['Ivan Okhlobystin', 'Nataliya Pavlovskaya', 'Garik Sukachyov']",A young woman Sasha meets a hippie leader and finds trouble.,110,Drama,dom solntsa,tt0962764
91,7.8,['David O. Russell'],"['Scott Silver', 'Paul Tamasy', 'Eric Johnson']",-,116,Drama,the fighter,tt0964517
56,6.9,['Robert Redford'],"['James D. Solomon', 'Gregory Bernstein']",-,122,Drama,the conspirator,tt0968264
22,4.5,['Rob Schneider'],"['Boon Collins', 'Rob Schneider']",A man finally finds faith in himself after the rest of world puts its faith in him; the sole being on earth who can save mankind from its own destruction - The Chosen One.,101,Drama,the chosen one,tt0970926
,7.4,['Gustavo Charif'],"['Gustavo Charif', 'Andrés Onna']","A great magician and escapologist, is able to escape from most difficult places, but is unable to escape from his ordinary reality. Soon he understands that is faced his hardest challenge: go out from his country.",70,Drama,la razón,tt0970955
,4.8,['Carl Colpaert'],"['Carl Colpaert', 'Domenic Siclari']",A ghost story set in the city of dreams.,102,Drama,the land of the astronauts,tt0974584
11,4.7,['James Quattrochi'],['Salvatore Polisi'],"NYC, 1972: After a bloody mob war all summer, the 5 mob families keep the peace at Sinatra Club with Gotti's upcoming silver heist as a joint venture.",88,Drama,sinatra club,tt0975738
79,6.8,['Doug Liman'],"['Jez Butterworth', 'John-Henry Butterworth', 'Joseph Wilson']",-,108,Drama,fair game,tt0977855
,7.8,"['Orville Matherson', 'Junior Powell']",['Junior Powell'],"When Ricky Myers (Orville Matherson) , a talented black dancer of Jamaican descent, is caught selling drugs in Augusta, Ga. he is sentenced to four months probation. During which he is required to teach at a training center in the predominately white community of Johnsonville, Ga. While there he encounters a student with an ailing mother, Grace (Susan Lahout), needs $... Leer todo",-,Drama,a dance for grace,tt0984113
9,4.7,['Brooks Branch'],"['Brooks Branch', 'Linda Morris']","NYC, 1979: Gabriel and Annie's marriage is falling apart with only their daughter holding it together. Gabriel quits his architect job to become a playwright, writing about his life. Annie and Liz leave.",97,Drama,multiple sarcasms,tt0984210
,4.4,['Hemant Madhukar'],"['Hemant Madhukar', 'Ajay Monga']","A spate of unexpected events jolted Rahul as soon as he landed from U.S. Now, Rahul finds himself trapped in his own flat, completely cut off from the world. The only companion he has is a ghost, a ghost that will not let go of him.",103,Drama,a flat,tt0988655
29,6.3,['Lasse Hallström'],"['Jamie Linden', 'Nicholas Sparks']",-,108,Drama,dear john,tt0989757
49,6.4,['Paul T. Scheuring'],"['Paul T. Scheuring', 'Mario Giordano', 'Christoph Darnstädt']",-,96,Drama,the experiment,tt0997152
64,7.0,['Szabolcs Hajdu'],['Szabolcs Hajdu'],"In order to regain custody of her daughter, whom she left in the care of her fortune-telling aunt, Mona must tell a social worker her story. The tale she spins---and the movie we watch---is a wild, surreal adventure in which people are able to project and enter each other's dreams, and our heroine is sold into slavery and lands in a swank, debauched Liverpool brothel ... Leer todo",105,Drama,bibliothèque pascal,tt0997035
,-,['Paolo Aralla'],-,"A compelling story of crimes occurring over a period of a few days, police chief Juri and his team must find out the truth despite numerous dangers, in search of the murderer and the need to capture him before other victims do. A thriller with many unexpected surprises until the last minute.",-,Drama,rosso autunno,tt10010654
-,8.0,['Dina Ciraulo'],['Dina Ciraulo'],Based on a true story about self-taught naturalist and cult icon Opal Whiteley.,79,Drama,opal,tt1008015
,7.4,['Donald Flaherty Fajardo'],['Donald Flaherty Fajardo'],Four men discover the importance of friendship when one is faced with a life-altering decision.,91,Drama,the steamroom,tt1008046
,7.8,['Mike Ahuja'],['Mike Ahuja'],"A film that attempts to reconstruct the expected, while taking you on a journey through the heart of a young man battling his addiction of love, life, and obsession. This is a sick and twisted love story that tackles the ""Love is blind"" theme in a whole new innovative fashion.",-,Drama,love sick diaries,tt1010270
0,5.2,['Kelly L. King'],"['Nicole Abisinio', 'Brandon Cotter']","A 20-something slacker girl meets a handsome rebel at her best friend's funeral. She partners up with him and through a series of cons, finds her path to independence and love.",93,Drama,prime of your life,tt1016226
69,6.5,['Floria Sigismondi'],"['Floria Sigismondi', 'Cherie Currie']",-,106,Drama,the runaways,tt1017451
,-,['Gísli Örn Garðarsson'],"['Georg Büchner', 'Gísli Örn Garðarsson']","About a young man struggling to make the best from what life has dealt him. A hostage to fortune, class and his sadistic superiors, Woyzeck's fate is played out in a series of nightmarish encounters. He stumbles through a world of macabre carnival, sexual betrayal and cruel oppression, pursued by the demons of his own paranoid fantasies. Pushed beyond breaking point, ... Leer todo",80,Drama,woyzeck 2010,tt10195742
3,-,['Isaac Combs'],['Isaac Combs'],A Los Angeles crime saga focuses on a detective who turns his back on his drug lord younger brother.,101,Drama,deal,tt1020011
45,6.6,['Marc Evans'],"['Laurence Coriat', 'Marc Evans']",A young Welsh couple travel to Argentina to work on their relationship.,119,Drama,patagonia,tt1020559
60,6.3,['Neil Marshall'],['Neil Marshall'],-,97,Drama,centurion,tt1020558
,7.2,['Abbas Kiarostami'],"['Abbas Kiarostami', 'Caroline Eliacheff']",-,106,Drama,copie conforme,tt1020773
,-,['Lawrence Kopelman'],['Bernard Koppleman'],The story of stand up comedian Jimmy Randall and his conflicts in finding success in his career and holding on to the love of his life at the same time.,98,Drama,rising star,tt1022884
,-,['Lawrence Kopelman'],['Bernard Koppleman'],The story of stand up comedian Jimmy Randall and his conflicts in finding success in his career and holding on to the love of his life at the same time.,98,Drama,rising star,tt1728983
74,7.3,['Peter Weir'],"['Peter Weir', 'Keith R. Clarke', 'Slavomir Rawicz']",-,133,Drama,the way back,tt1023114
,-,['Bob Anderson'],-,"What About Cuba is the story of a young Cuban girl (played by Danielle Mayo) chasing her dream of becoming an international known fashion model. She believes that modeling will take her all over the world, buy her anything she wants and fill the void in her life. Danielle best friend (played by Tissana Laffile) helps lead the way.",-,Drama,what about cuba?,tt10240942
55,6.2,['Oliver Stone'],"['Allan Loeb', 'Stephen Schiff', 'Stanley Weiser']",-,133,Drama,wall street: money never sleeps,tt1027718
64,7.2,['Randall Wallace'],"['Mike Rich', 'William Nack']",-,123,Drama,secretariat,tt1028576
,-,['Haresh Patel'],['Mukesh Malvankar'],-,-,Drama,sawariya lai de ho rangni chudi,tt10309458
,-,['Sanjay Suryavanshi'],-,-,-,Drama,jai balaji mehndipur wale,tt10323662
47,6.8,"['Albert Hughes', 'Allen Hughes']",['Gary Whitta'],-,118,Drama,the book of eli,tt1037705
37,5.0,['Amit Gupta'],['Amit Gupta'],"Tripp is an average frustrated chump, who comes up with a golden idea. He partners with Gary, a Wall Street wheeler and dealer, and brings his cousin, Rowan, on-board to help with his business. As Tripp and Rowan journey together for business, Tripp learns about Rowan's extraordinary skills- skills in attracting women. The duo realizes that business and relationships ... Leer todo",110,Drama,let the game begin,tt1041778
,-,"['Michael Alexa Pitts', 'D.R. Shores']",['Michael Alexa Pitts'],"'O: love, beauty, pain, struggle' is the story of Sascha and Ethan as they unyieldingly travel through a journey of self reflection and recognition of choice. 'O: love, pain, beauty' elucidates our growth as human beings to walk a path of pain, struggle and beauty, yet somehow at the other end of that road, although all may seem to have changed, nothing has changed. '... Leer todo",79,Drama,"o: love, beauty, pain, struggle",tt10417654
,7.2,['Agni Shridhar'],['Agni Shridhar'],"Trigger-happy cop ACP Shankar discovers that he shares a past with the deceased son of the house he is stuck in during Hindu Muslim riots--and thus begins his journey of questioning his methods and the real meaning of God, peace, law, and truth.",-,Drama,tamassu,tt10428942
,6.4,['Marcel Grant'],['Marcel Grant'],"Tom Jackson is perceived as having everything: a great career, a beautiful wife - in short - a perfect life. But behind this facade of perfection, Tom is a man living a lie.",90,Drama,just inès,tt1042974
,6.2,['Oskar Santos'],['Daniel Sánchez Arévalo'],-,107,Drama,el mal ajeno,tt1043800
,3.4,"['George Van', 'Buskirk']","['George Van', 'Buskirk']",Evil invades a children's spiritual retreat.,99,Drama,camp hell,tt1047449
63,6.6,"['Rob Epstein', 'Jeffrey Friedman']","['Rob Epstein', 'Jeffrey Friedman', 'Allen Ginsberg']","As Allen Ginsberg talks about his life and art, his most famous poem is illustrated in animation while the obscenity trial of the work is dramatized.",84,Drama,howl,tt1049402
80,6.5,"['Anthony Waller', 'Toshi Hoo', 'Raymond Kurzweil']",-,Computer avatar saves the world from self-replicating microscopic robots.,79,Drama,the singularity is near,tt1049412
94,-,['Alex Rhodes-Wilmere'],"['James Alexander', 'Dan Hubler', 'Alex Rhodes-Wilmere']",Caleb struggles to free himself of his imaginary friends after the sudden death of his parents leaves him devoid of personality.,83,Drama,between the lines,tt10500904
,-,['Anand Mhasvekar'],['Anand Mhasvekar'],-,-,Drama,asa mi kay gunha kela,tt10510724
,-,['Elina Brotherus'],['Elina Brotherus'],"A study with the camera placed at a consistent vantage point, of the water and sky, with the horizon as constant back drop. Due to the consistent framing of the image we notice how the weather impacts on the scene. At times the water is tranquil, a flat and reflective surface like a mirror, whilst at other points it is turbulent and becomes unwelcoming and wild.",-,Drama,the black bay sequence,tt10510738
,6.6,['Andrew W. Chan'],['Laurence Gingold'],"Ivory centers on a young man's struggle between success versus fulfillment, and chronicles the exploration of an artist: the passion, dedication, and the immovable faith in one's talents. Andreas must train with a Russian piano teacher to win a piano competition.",84,Drama,ivory,tt1051340
22,4.5,['Kim St. Leon'],"['Jerry Hamilton Bell', 'Kim St. Leon']","Brian is a closeted gay movie star who has come to Miami on a publicity tour. Though journalists watch his every move, he starts a fling with the handsome bartender at the hotel. Meanwhile, Brian's manager arranges an ambitious starlet to pose as his girlfriend, a televangelist plots a murder and a local art dealer fends off an abusive ex. Their lives are all on a col... Leer todo",97,Drama,lost everything,tt1051715
,-,['Dair Karakeev'],['Dair Karakeev'],-,-,Drama,hearts of three,tt10529804
,-,['Emmanuel Chike Gabriel'],['Emmanuel Chike Gabriel'],Chike across the Naija almost brought him danger but rewarded him with fortune. Chike Naija as he was then known visited the president and eventually became the youngest President for a short period of time. Never give up.,-,Drama,chike naija,tt10533316
,7.2,['Laís Bodanzky'],"['Luiz Bolognesi', 'Gilberto Dimenstein', 'Heloisa Prieto']","Mano has to deal with adolescence dilemmas and his family destruction, after his father leaves their house.",100,Drama,as melhores coisas do mundo,tt1054677
30,6.5,['Greg Berlanti'],"['Ian Deitchman', 'Kristin Rusk Robinson']",-,115,Drama,life as we know it,tt1055292
