puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,id_pelicula
,-,"['Nataliya Belyauskene', 'German Dyukarev']",Mikhail Khuranov,-,122,Drama,"blizhe, chem kazhetsya",tt10066788
,-,Ali Noori Oskouie,-,-,75,Drama,the unbendable,tt10069972
,5.4,"['Tuan Vu Dinh', 'Duc Thinh']",Duc Thinh,"After a missed flight, an absent-minded scientist must catch a cab to make his marriage proposal but a stern driver veers him further off-course.",95,Drama,"taxi, em tên gì?",tt10075604
,6.7,Zsigmond Burján,Zsigmond Burján,-,-,Drama,csak még egyszer elöre,tt10077134
,4.2,Tuan Vu Dinh,Duc Thinh,A magical encounter leaves a young woman with a dog that must help her romance a pop star in order to transform back into a human.,100,Drama,cho em dên ngày mai,tt10078764
,-,Moo-Yeon Choi,-,-,90,Drama,the influence of sex on dieting,tt10087490
,-,Pierre Nicolas,-,-,-,Drama,chasing a broken heart,tt10101082
,-,Peter Hiscock,David Williamson,-,-,Drama,emerald city: live,tt10111188
-,6.1,Krishna Akella,Krishna Akella,The movie is about an attempt by Sunil the protagonist to repay a kindness earns him the wrath of a ruthless gangster Kabir Duhan Singh the antagonist who's wish is to continue his all illegal proceedings.,-,Drama,jakkanna,tt10127628
,-,Peter Hiscock,Geoffrey Atherden,-,-,Drama,liberty equality fraternity: live,tt10151102
,-,Enzo Acri,Enzo Acri,-,-,Drama,migranti 1950,tt10152244
,-,Bambang Drias,Alim Sudio,-,-,Drama,romansa: gending cinta di tanah turki,tt10173670
,-,"['Dutta Gaykar', 'Rajendra Sali']","['Murlidhar Bhawsar', 'Rajendra Sali']","Aart is is based on the true story of a woman named Kunda who belongs to the adivasi tribal group, and about the many sacrifices she made for her family.",98,Drama,aart,tt10183490
,5.8,Rosendo Ruíz,"['Luciana Dalfov', 'Federico González Kriegel', 'Paula Ledesma']",-,75,Drama,maturità,tt10192466
,8.4,"['Narendra Kapsime', 'Sanjeev Vedwan']",Narendra Kapsime,The film is a love story about a dalit boy and a high caste girl who fall in love and are forced to elope as the girls father does not approve.,-,Drama,ye kaisa pal do pal ka pyar,tt10225098
,-,Juanjo Martínez,Juanjo Martínez,A Man returns to his origin town after living the worst tragedy of his life and realizes that now things have changed too much.,61,Drama,volviendo a casa,tt10225354
,-,Raj Mane,"['Prashant Bhelande', 'Raj Mane']","A dispute between two friends leads to the destruction of a little girl's childhood, until a kind-hearted person comes to her rescue.",135,Drama,mazhi tapasya,tt10238510
,8.8,Jitendra Ghanghorkar,Jitendra Ghanghorkar,-,143,Drama,lakhanwadicha raja,tt10241186
,-,Jill Singson Urdaneta,Jill Singson Urdaneta,"Troy, a bothered young man suddenly transforms into a monster that feeds on his flawed beliefs. His high is a bitter sweet melody that drives him even more to deprive himself of sanity. Eric, facing a misconception of things between him and his friends becomes a victim to his screwed assumptions because of Carla's plainness and flawed signals. The 3 friends tangle in ... Leer todo",63,Drama,partee,tt10241406
,6.1,Naoyuki Tomomatsu,Naoyuki Tomomatsu,An angry husband hires a rope expert to torture his wife and her lover.,70,Drama,kinbaku: hana no shô,tt10280638
-,-,Haribhai Maniya,Kalp Trivedi,Koi Aane Parnavo is a struggle for finding A Bride for Bhurabhai.. A simple and very innocent Village boy. A Out and Out Fund Ride when Bhura Bhai makes mess of every meeting for his marriage due to his innocence.,152,Drama,koi aane parnavo,tt10324212
,-,Bowen Liu,"['Zhou Sirao', 'Wu Xiaolei']",-,87,Drama,the fraud love group,tt10349280
,8.8,Benni Setiawan,Benni Setiawan,"Itje (Velove Vexia), a village girl hopes her life will change drastically after marrying a French man, Clement (Nino Fernandez).",106,Drama,wa'alaikumussalam paris,tt10357406
,6.4,Guntur Soeharjanto,"['Asma Nadia', 'Alim Sudio']","Rania Samudra (Bunga Citra Lestari) is a travel writer and nicknamed Jilbab Traveler by the readers. When her father was sick, Rania decided to go home. But her father does not want her to worry and keep asking to continue her journey.",112,Drama,jilbab traveler: love sparks in korea,tt10356932
,-,Shekhar Das,Shekhar Das,-,-,Drama,nayanchampar dinratri,tt10366570
,-,Ali Mohammad Ghasemi,Fardin Nazari,"In the mountainous and forest heights in the north of Iran, in the fog, a big mistake disrupts a love story. The family falls apart, and the older generation cannot help the younger generation. The old generation is disappointed with life, confined at home, in pain, and the young generation, inexperienced and wild, seeks a new way of life. The cost of expiation is not... Leer todo",76,Drama,dogs and fools,tt10401506
,-,Antonio Morabito,"['Antonio Morabito', 'Manrico Zedda']","There's always someone who ends more last than the others, but in the chart of those who end as last one, Manrico is certainly on top. Manrico is a 30 year old guy, suffering from muscular dystrophy, who can only move one hand and his head. Having lost both his parents, he lives with his grandmother, who's now unable to take care of him, and he's totally dependent on ... Leer todo",76,Drama,che cos'è un manrico,tt10411708
-,-,Eric Norcross,Eric Norcross,-,118,Drama,ataraxia,tt10451248
73,6.1,Hyun-Hoon Cho,"['Hyun-Hoon Cho', 'So-mi Kim']","A runaway young girl gets abandoned by her lover and tried to commit suicide in the same motel where her boyfriend abandoned her! Then one transgender woman called ""Jane"" arrive at the door, and she claims that the same guy is her lover also. Both of them come close, and somehow a unique Mother and daughter relationship develops. The Young girl now decides to find the... Leer todo",104,Drama,jane,tt7317404
-,-,Philp Walker,-,-,-,Drama,him,tt10500398
,-,Catharina Göldner,-,"During the summer holidays, theatre inspector Miriam waits impatiently for her crush, a cosmonaut on a space mission, to return to Earth. She becomes impatient and finally consults an astrologer. The astrologer tells her that the cosmonaut is not the right partner, since her perfect match must have been born on 19 January 1985 .",61,Drama,kosmonautensehnsucht,tt10512636
,6.8,Pawel Podlejski,Pawel Podlejski,-,76,Drama,pociecha,tt10515976
,7.2,Nishant Dave,-,The film is about the lifestyle of 3 close college friends who live their life on their own terms. But accidentally they insulted one child who was regularly met them for the donation. This 3 Bindaas boys insulted him very roughly and after that they came to know that the boy was from NGO. This 3 Bindaas boys emotianally attached with NGO and try to help Harikaka. Now... Leer todo,177,Drama,aapne to chhie bindaas,tt10533484
71,5.2,Mario Savanco,Mario Savanco,"Desperation and debt causes a man to kidnap a little girl for her ransom. It is a bold and dangerous move, but does he have what it takes to see it through to the end? Does he have it in him to do the unthinkable if necessary?",79,Drama,stockholm,tt10580458
,8.9,Fadhel Jaziri,"['Fadhel Jaziri', 'Nejma Zghidi']","Hind, a popular television show producer and star presenter, falls in love with Lassaad, a police commissioner who was investigating a murder of a building contractor. in the process, they discover a network of Jihadist smugglers to Syria.",-,Drama,khoussouf,tt10620492
,-,-,-,"A young boy in a village, constantly discouraged from pursuing his talents due to belonging to a lower caste. He moves to Austria where he meets a woman who shows him unconditional love, and yet, leaves her.",-,Drama,kya fark padta hai,tt10623250
,-,Ugezu J. Ugezu,"['Ugezu J. Ugezu', 'Vera C. Uzokwe']",-,119,Drama,echoes of love,tt10633568
,-,L.T. Hewitt,L.T. Hewitt,-,-,Drama,nadsat,tt10654090
,-,Suvendu Raj Ghosh,-,-,-,Drama,chetana,tt10685470
57,-,Deeptanshu Sinha,Deeptanshu Sinha,A man is on a journey to discover himself as an artist.,-,Drama,circle,tt10690358
,-,Deeptanshu Sinha,Deeptanshu Sinha,A boy tries to overcome the loss of his twin brother.,-,Drama,twiin,tt10690546
30,-,"['Amulya Baki', 'Neeraj Joshi', 'Deeptanshu Sinha']","['Abhijit Mazumdar', 'Yang Zimik']",Four actors and a director explore a dilapidated theatre to understand the essence of space.,-,Drama,the players,tt10691608
,-,Deeptanshu Sinha,Deeptanshu Sinha,A girl buys a new cellphone and eager to unbox it.,-,Drama,snakes & ladders,tt10690400
32,-,Deeptanshu Sinha,Deeptanshu Sinha,An employee has a bad at the office as he tries hard to cope up to the mixed emotions.,-,Drama,switch,tt10690596
,-,Judith Plank,Judith Plank,A mother grieves the loss of her young son (a freak accident) then the loss of her husband in Iraq.,52,Drama,monotony's lover,tt10691788
-,5.2,Amruth Kumar,-,The ghost of a young boy sees an actress who resembles the girl he was in love with. Will the girl realise his presence around her?,111,Drama,riktha,tt10756546
,6.7,Tohru Kamei,-,-,104,Drama,be my slave,tt10768010
,-,-,-,Reparto principal,93,Drama,bai mao niu,tt10772412
,4.4,Khairil M. Bahar,M. Zulkifli Abdul Jalil,"The action-packed dance film is inspired from the reality series program, ""Showdown"", and revolves around the dance group ""Battle Crew"", who aspires to become champion in the largest dance competition in Malaysia.",97,Drama,showdown the movie,tt10816724
,-,Lucas Marques,Lucas Marques,"Anita is an actress who lives with her boyfriend Charles. After doing an abortion, she leaves behind the main part on a play, just to after a short time discover that she was replaced by Irene, an aspiring actress.",96,Drama,sobre mariposas e borboletas,tt10839304
,-,Liliya Trofimova,-,-,-,Drama,printsip taliona,tt10856376
-,5.2,"['James Edward Cook', 'Emily Nan Iason', 'Chloe Jury-Fogel']","['James Edward Cook', 'Emily Nan Iason', 'Chloe Jury-Fogel']","A compilation of short films exploring first love, revenge, new beginnings and more are unwrapped in the first of this exciting series of compilations, programmed by the New Queer Visions Film Festival strand.",108,Drama,new queer visions: lust in translation,tt10889420
,-,Mola Khezra,Mola Khezra,"''Wolves'' are two young drug addicts trying to save their families, Nasser tries to save his daughter from his ex wife who is a crack addict..",-,Drama,the wedding of wolves,tt10908172
-,5.8,Irish Braschi,"['Giorgia Cecere', 'Giancarlo De Cataldo', 'Dacia Maraini']","Five women different from each other, by age and social background, but who share experiences of a possessive, morbid love, which suddenly leads to various forms of violence. Marina believes that love coincides with having to respect the strict rules imposed by a violent husband, whose violence is morbidly transmitted even to the couple's little son. Angela is a 50-ye... Leer todo",-,Drama,l'amore rubato,tt10910932
73,6.0,Tiziana Bosco,"['Tiziana Bosco', 'Rosario Lizzio']","A mafia killer accepts to take the identity of his last victim in order to redeem his past. Two games of chess - one with his victim, the other with his boss - will stress the turning points of this change. The killer meet his victim on a ship that carries back together in Sicily 40 years after their departure. Only one will arrive in Sicily, but he'll chose to change... Leer todo",87,Drama,the wait,tt1091212
,-,Robert Hatch,-,-,61,Drama,infinite gift,tt10936938
,-,Elena Borisova,Andrey Negrivoda,-,-,Drama,osenyu 41-go,tt10993884
,-,Arvind Choubey,-,-,156,Drama,tridev,tt11012266
,-,-,-,The simple and sincere ways of rural life are depicted as the current society is depicted through the interactions of contemporary youth and older citizens.,-,Drama,tie zhu into the city,tt11015820
,-,Rajkumar R. Pandey,-,-,157,Drama,truck driver 2,tt11012278
,-,Yan Hongbing,-,"Tiangxing is a survivor, managing to stay alive despite trafficking in the lurid world of gangsters. When she is caught in the middle of two warring gangs, Tiangxing becomes embroiled in danger that even she might not survive. Little does she know she has a guardian angel in the form of her golden retriever, Jin Maofei.",-,Drama,my boyfriend is a dog,tt11015786
-,6.7,Oscar Gonzalez Iñiguez,-,-,105,Drama,las hijas del narco,tt11020760
,-,Jaydeep Yeole,-,-,125,Drama,page 4,tt11024172
,8.8,Premashu Singh,-,-,122,Drama,saajan chale sasural 2,tt11091984
,-,Neil Bahadur,Neil Bahadur,"There is a dead body sitting outside of a library which an unnamed young man is arrested for. He escapes, and wanders an unnamed city - spaces take on different meanings in handcuffs.",68,Drama,from nine to nine,tt11100652
,-,Mazhar Moin,Zahid Khan,"Shakoor, is a man who run his household expenses by scrap dealing but Fareeda, Shakoor's spouse always be angry and make argue with Shakoor to become a scrap contractor as contractor takes a loin share, but Shakoor doesn't willing to quit inherent business at any cost. Dilruba, Shakoor's daughter surrendered in love with her childhood fiancée Ashiq. Ashiq is a son of ... Leer todo",-,Drama,chhappar phaar kay,tt11117442
,4.2,Xiaoping Wang,"['Xiaoping Wang', 'Yuan Zhang']","The film ""Lost sheep"" story took place in the northwest of the ordinary mountain village, the villagers are not rich but very content, leading a life without possessions, night, the shepherd Zhang Yonghong lost four goats to sell one night A poor family had four sheep stolen and then four more exploited by officials",-,Drama,diu yang,tt11137802
,-,-,-,Reparto principal,106,Drama,please stop... the endless gang bang hell of a fallen female tv announcer anri kizuki,tt11157644
,6.4,Mateo Herrera,"['Mateo Herrera', 'Antonella Frisone']","Agustín needs solitude to finish his graduate thesis. He spends his days writing, eating and taking strolls in a landscape of cliffs and hidden chasms. All changes when Lucía and her boyfriend Sebastian camp next to him.",87,Drama,chuquiragua,tt11163154
,-,Parmanand Kori,Preeti Sood,-,-,Drama,pyar daa sandesh,tt11210112
-,-,Brittany Butler,"['Brittany Butler', 'Carolyn Nelson Henry', 'Kimberly White']",-,-,Drama,the city of crosses,tt11209962
20,-,Siamak Kashefazar,Mohsen Jasour,-,82,Drama,ava,tt11231254
,-,Premashu Singh,-,-,165,Drama,nirahua chalal sasuraal 2,tt11238000
,-,Lalit Kumar Arya,-,-,121,Drama,nayanvan ke baan,tt11238010
,-,Anand .D. Ghatraaj,-,-,112,Drama,ye mohabbatein,tt11238106
,-,Kuiyong Guo,-,"Chaowei is a freelancer who can eat and live in the five-star hotel. After testing the last hotel, he can have the qualification of ""five-star"" test sleeper. Unexpectedly, he descended from the sky to his bed. The girl made him unreasonably involved in the ""pornographic door"", which is a big ""stain"" for a test sleeper. Li Chaowei thought that this was just a despicabl... Leer todo",-,Drama,shi shui yuan 48 xiaoshi,tt11240826
47,6.9,Gary Ross,"['Gary Ross', 'Leonard Hartman']",-,139,Drama,free state of jones,tt1124037
63,-,Satish Jain,-,-,168,Drama,ram lakhan,tt11242840
30,-,Ajay Shrivastav,-,-,112,Drama,gharwali baharwali,tt11242726
-,6.3,Buta Singh,-,-,-,Drama,kacche dhaagey,tt11317454
83,2.1,Mehdi Boostanparvar,Fereidoun Hasanpour,-,93,Drama,autumn,tt11329022
-,7.2,Swarup Ghosh,Swarup Ghosh,An intense love saga of detestation transforming into endearment .,140,Drama,tobu aporichito,tt11340822
,-,-,-,Reparto principal,-,Drama,rambha urvasi menaka,tt11344146
,-,Alessandro Derviso,Alessandro Derviso,-,86,Drama,l'ultimo passo del perdono,tt11357008
-,7.6,"['Robin Lough', 'Jonathan Munby']",William Shakespeare,"Antonio and his friend Bassanio borrow money from Shylock, a rich Jew, so that Bassanio may marry. When the payment is due, Bassanio can't pay and Shylock demands a pound of his flesh.",150,Drama,the merchant of venice,tt11448020
-,7.6,"['Robin Lough', 'Jonathan Munby']",William Shakespeare,"Antonio and his friend Bassanio borrow money from Shylock, a rich Jew, so that Bassanio may marry. When the payment is due, Bassanio can't pay and Shylock demands a pound of his flesh.",150,Drama,the merchant of venice,tt12291712
,-,Kris Limbach,-,"A dysfunctional tourist couple tries to buy a huge property in the Spanish countryside and become a driving force towards a dystopian world. But there are other obscure figures distracting them from their enterprise. There is distrust, misunderstanding and hidden forces behind people's behaviour. But there is also a primitive state getting revealed, a pre - civilisati... Leer todo",-,Drama,the lost color,tt11467002
39,4.7,Martin Guigui,"['Rustam Branaman', 'Martin Guigui', 'Chris Anderson']","Based on the tumultuous real-life experiences of legendary boxing champion Jake LaMotta, THE BRONX BULL chronicles his rise as a world-class boxer and his struggles with life outside of the ring, offering an unflinchingly honest look into the heart of a champion.",94,Drama,the bronx bull,tt1148205
,-,Ryutaro Kodama,"['Ryutaro Kodama', 'Kazune Okada', 'Nozomu Ueda']",-,85,Drama,maho,tt11487894
,-,Rina Tanaka,Rina Tanaka,-,-,Drama,kotei no hebi,tt11488042
,-,Tatsunari Ôta,"['Kôtarô Kimura', 'Tatsunari Ôta']",-,65,Drama,bundesuriga,tt11487996
,-,Szymon Nowak,"['Tadeusz Dolega-Mostowicz', 'Miroslaw Miniszewski']",Jakub is coming back to his home town only to discover his former girlfriend has leukemia. He has to confront the past he wanted to escape from.,87,Drama,wnyki,tt11538590
,7.2,Asep Kusdinar,"['Sukhdev Singh', 'Tisa T.S.']",Fate unites 4 different people with different situations and brings a little bit of surprise into their lives.,89,Drama,london love story,tt11644218
,-,Ravi Sinha,-,-,-,Drama,dil dosti dushmani,tt11646554
,-,Guntur Soeharjanto,Syamsul Hadi,"Fatin wants to enter the Indonesia Dreams singing competition. He was supported by his friends. It made him excited for his dream of becoming a famous singer. All the events he poured in the diary that he gave the title, ""Dreams"".",97,Drama,dreams,tt11656952
,6.1,Danial Rifki,"['Haqi Achmad', 'Winna Efendi']","Failed to move on. That reality is faced by Laura (Pamela Bowie), a radio broadcaster who lives in Melbourne, when she finds her first love Max (Morgan Oey), appears before her. The memory of the past is slowly returning. Max is not just her first love, but also the man who makes Laura find her purpose in life. Their youth ego makes them separate. Max has to go to Ame... Leer todo",96,Drama,melbourne rewind,tt11656988
93,-,-,"['Damien Ave', 'Gregory Deitch']",-,-,Drama,poison,tt11736692
-,-,Jason Boldt,Barbara Shoner,"Since grade school, two teen girls' lives have been intertwined whether they like it or not. And mostly, they don't. Clair and Moriah share everything from teachers to a passion for dance, but there is one thing that Moriah won't share - Nick Huntley. As a group of classmates train for upcoming championships, the competition is fierce in the sports and their personal ... Leer todo",89,Drama,steadfast,tt11750670
90,7.2,Dan Trachtenberg,"['Josh Campbell', 'Matt Stuecken', 'Damien Chazelle']",-,103,Drama,10 cloverfield lane,tt1179933
,-,Shyamal Mitra,-,-,-,Drama,phire dekha,tt11841254
,-,Timothy Paul Taylor,Giavanna Harris,-,-,Drama,pure aspen street,tt11896670
,-,Kazhimukan Kelimbetov,-,-,-,Drama,wings given by mother,tt12015018
95,-,Mostafa Ghorbanpour,Mostafa Ghorbanpour,-,-,Drama,12 days,tt12038098
,-,Rajib Sharma,Rajib Sharma,-,-,Drama,jajabor,tt12036926
,-,Tran Ha Son,-,"""Wifey, Where Are You?"" tells the story about Nam groom. In the 89th minutes of his wedding. He decided to escape from the wedding and acquire the true love of his life. With the help of Nam's three best friends are Leu, Lung and Lot.",93,Drama,vo oi ... em o dau?,tt12097768
,-,"['Faraz Ahanin', ""Sa'adat Ghazipoor""]",Sa'adat Ghazipoor,-,67,Drama,royahaye abie man,tt12106114
,-,Liz Webb,-,-,45,Drama,deliverers,tt12106194
-,-,T. Satish Babu,-,The love story of a college going youngsters who are confronted by situations and family responsibilities.,114,Drama,janaki ramudu,tt12111454
,-,Michal Magliazzo,Michal Magliazzo,"A Brooklyn homesteader and artist, spins a web of home video footage portraying her communities efforts to live consciously and sustainably culminating in a presentation of her very own si-fi film about the mysterious perils of GMOs.",97,Drama,why i eat bread,tt12115158
86,6.6,James Gray,"['James Gray', 'David Grann']",-,141,Drama,the lost city of z,tt1212428
,-,Geunwoong Chung,-,"A theatre actor, Sung Hyun, has worked for the same play for the last 10 years without dream nor passion. His old friend Gwang Sik who left the theatre to pursue a film actor's career offers Sung Hyun a chance to play a main character's role in a feature film. It is the film directed by Jin Gun who brought him fame as a movie star. When Sung Hyun decides to take a cha... Leer todo",100,Drama,gravity of acting,tt12138638
92,-,Richard Wilson,-,-,90,Drama,look back in anger,tt12174244
,-,Deepak Tiwari,Urvashi Kotian,-,122,Drama,aamchya nadi lagu naka,tt12187114
,-,Roosevelt Jackson,Roosevelt Jackson,-,-,Drama,life according to rasheada ii,tt12212078
,7.2,Patrick Effendy,"['Haqi Achmad', 'Salman Aristo', 'Patrick Effendy']","Iqbal gets bored to be underestimated. To change the situation, he is ready to fight with Ayla Iqbal in the election of student council president.",-,Drama,ada cinta di sma,tt12224378
,-,Antonio de Santos,Antonio de Santos,"INSECTA is a video-art that shows the urban routine and manifests the pain, the fear, the meaningless form of our existence and reveals our sad and strange search of individuality.",67,Drama,insecta,tt12256884
12,-,-,-,Reparto principal,99,Drama,atm,tt12268902
,-,"['Massimo Reale', 'Edoardo Siravo']","['Massimo Reale', 'Edoardo Siravo', 'Francesca Romana Massaro']",-,-,Drama,cambio destinazione d'uso,tt12273670
94,6.1,Philippa Lowthorpe,"['Andrea Gibb', 'Arthur Ransome']","Four children (the Swallows) on holiday in the Lake District sail on their own to an island and start a war with rival children (the Amazons). In the meantime, a mysterious man on a houseboat accuses them of a crime they did not commit.",96,Drama,swallows and amazons,tt1227183
,-,Alejandro Alvarez,-,-,-,Drama,rémora,tt12286416
-,-,Andrew Proctor,William Shakespeare,"The year is 1938 and the world is on the brink of war. During this time, in the city of Venice, a young gentleman named Bassanio desires a guarantor for a loan of three thousand ducats to court the wealthy heiress of Belmont, Portia. He approaches his friend Antonio the merchant to be his guarantor. However, Antonio's recent ventures have left him short of money. Neve... Leer todo",110,Drama,the merchant of venice,tt11448020
-,-,Andrew Proctor,William Shakespeare,"The year is 1938 and the world is on the brink of war. During this time, in the city of Venice, a young gentleman named Bassanio desires a guarantor for a loan of three thousand ducats to court the wealthy heiress of Belmont, Portia. He approaches his friend Antonio the merchant to be his guarantor. However, Antonio's recent ventures have left him short of money. Neve... Leer todo",110,Drama,the merchant of venice,tt12291712
,6.3,Alena Demyanenko,"['Dmitriy Tomashpolskiy', 'Alena Demyanenko']","Fanny was at the wrong place at the right time, got involved with the wrong people and got punished for believing in them. This is her story.",110,Drama,moya babusya fani kaplan,tt5017008
,-,-,Akhilesh Kumar Upadhyay,-,-,Drama,balam ji jhooth na boli,tt12313872
,-,Rishi Lamichhane,Samipya Raj Timilsina,-,148,Drama,kismat 2,tt12318790
,7.1,Zoe Qin,-,"Lu Feng and Xiao Chen are two university students who fall madly in love with each other. However, when their families discover their relationship and separate them. Lu Feng's father sends his son to Hong Kong, while Xiao Chen has to face the prejudice and isolation he suffers at university for his sexuality.",70,Drama,a round trip to love,tt12331732
,-,Sam Baxter,Sam Baxter,-,-,Drama,dark rainbow part 3,tt12332784
,7.0,Jeff Dean,Jeff Dean,A post modern avant guard dramedy musical non-musical told nonlinearly.,-,Drama,daze: vol. too (sic) - nonsense,tt1235192
,-,Suman Ghosh,Suman Ghosh,"Middle-class Riju works in banking. He professes to believe that the fundamental values of a family are love and faith, but he secretly dreams of meeting unknown women through a chatroom app recommended by his colleague.",85,Drama,mi amor,tt12390712
,-,"['Temur Butikashvili', 'Fuad Ibragimbekov', 'Eldar Shengelaia']",Rustam Ibragimbekov,-,-,Drama,kavkazskoe trio,tt12397966
,-,Giulio Fusari,Paolo Di Adamello,"The beautiful young Selen finds herself involved in a game where nothing and nobody can come out on top. A bet where ""the key"" is unexpected and with no way out.",82,Drama,la notte delle verità,tt12435316
,8.3,Pratik Mittal,"['Pratik Mittal', 'Pradeep Chauhan']","In a small town in the heart of India, six teenage friends who secretly run ""Friends Private Detective Agency,"" encounter their most challenging case; a murder mystery.",94,Drama,chhupam chhaai,tt12451380
,-,Jinlun Li,-,"The life and struggle of a group of young people in a metropolis. Those young boys and girls have big dreams. After harsh experiences, they have gathered in the metropolis and become an awkward recomposed family They have experienced separation and integration, and also the entanglement of love and hatred.",63,Drama,rainbow age,tt12495366
,4.8,Tingjun Du,-,"Song Chen Yue has been in love with his best friend Su Yi since high school. However, his feelings are not reciprocated since Su Yi is madly in love with a classmate, Bai Yu, but his love for the boy is also an unrequited one. Tired of seeing the person he loves suffering, Chen Yue makes a deal with Bai Yu in order to make him agree to go out with Su Yi, offering him ... Leer todo",58,Drama,fanatic love,tt12497992
,7.9,Tang Shi,-,"Xiao An and Mao Cai live in the same dormitory and meet one another because of their accidentally swapped bed-sheets. They grow closer by meeting frequently, to the point that Mao Cai asks Xiao An to be his little brother. Although what Xiao An feels is way more than brotherly love, he accepts Mao Cai's request. While both of them are trying to figure out their feelin... Leer todo",68,Drama,the racoon,tt12498118
,6.9,Zoe Qin,-,"Five years have passed since Lu Feng and Xiao Chen were separated and this time they meet again in a company as boss and employee. They both still love each other and become lovers, but happiness evades them again. This time, Xian Chen's mother asks her son to marry and have a family before she dies, so he is forced to accept. Meanwhile, Lu Feng fights with his father... Leer todo",58,Drama,a round trip to love 2,tt12501714
,5.8,Jinlun Li,-,"Year 550. The world is submerged in a cold war that has brought misfortune to his inhabitants. Han Man Yi is a sixteen-year-old commoner teenager whose village is attacked and destroyed by enemy soldiers. Hardly managing to escape, Han Man Yi is cornered by a group of soldiers; however, he is saved by General Chen Zi Hua, who attracted by the boy's beauty decides to t... Leer todo",67,Drama,han zi gao: the male queen,tt12504036
-,-,Bing Guan,-,"Excellent in his conduct and academic achievement Yun Yize and wild, unruly and mediocre student Ding Chen dislike each other, but because of an accident Yize finds out that Ding Chen's secret identity is actually Ding Chen illustrating the funny anecdotes on youth of life on campus.",87,Drama,the brother,tt12506248
,6.2,Arash Sobhani,-,-,-,Drama,parmida,tt12515342
,-,Khaldoun Aldhalie,Khaldoun Aldhalie,"A unique look at a group of diverse people, and how their paths intertwine as they struggle to piece their lives back together.",74,Drama,a portrait asunder,tt12524144
,-,"['Alejandro Fadel', 'Sheetal Magan', 'Isabelle Mayor']","['Alejandro Fadel', 'Sheetal Magan', 'Isabelle Mayor']","After the Taipei Factory in 2013, the Nordic Factoryin 2014 and the Chile Factory in 2015 the Directors' Fortnight is glad to continue the adventure this coming year with the South Africa Factory. LOKOZA (Zee Ntuli, Isabelle Mayor) In the Durban South Basin, Themba, a boy in his early adolescence, lives with his father near to the local oil refinery. He's secretly in ... Leer todo",67,Drama,south africa factory,tt12544052
,-,"['Su Ci Eswar', 'Elanthirumaran Periasamy']",Elanthirumaran Periasamy,"Sathya ""Ashwin Kumar"" is a bright student in a college proves that minimum participation and partial voting is a curse of democracy and 100% voting will deliver good leaders using his innovation.",96,Drama,inaiya thalaimurai,tt12566726
,-,Wesley Rickert,Wesley Rickert,A post-beat road-trip saga and absurdist adaptation of Shakespeare's Hamlet.,96,Drama,the road to elsinore,tt12660650
,-,Jonathan Cross,Jonathan Cross,-,91,Drama,day of salvation,tt12708168
,8.9,Aleksey Vasin,Svetlana Sazanova,"In a provincial town there lives a girl, with her stepfather and mother who is fighting illness. After being raped by her stepfather, the girl tries to live on and fight with her own past.",96,Drama,a different me,tt12753578
-,-,Ramesh Krish,Ramesh Krish,-,153,Drama,avan aval,tt12771854
,-,Amit Ray,-,-,119,Drama,agantuk,tt12831086
,-,Raju Devasandra,-,"A fearless and forthright district collector, who is uncompromising and incorruptible disappears on the eve of his wedding. What will the future hold in store for him?",-,Drama,akshathe,tt12839796
,-,"['Dandara Bacelar', 'Valdir Baptista', 'Antonio Ciambra']","['Dandara Bacelar', 'Valdir Baptista', 'Antonio Ciambra']",15 directors telling 15 tales about Sao Paulo,82,Drama,sp zero 15,tt12886568
69,5.9,Matthew Ross,Matthew Ross,"A psychosexual noir love story, set in Las Vegas and Paris, about love, obsession, sex, betrayal, revenge and, ultimately, the search for redemption.",88,Drama,frank & lola,tt1290138
46,6.1,Christian Ditter,"['Abby Kohn', 'Marc Silverstein', 'Dana Fox']",-,110,Drama,how to be single,tt1292566
,6.8,Kim Hyo-jae,-,-,71,Drama,what a good secretary wants,tt12937528
,7.1,Kim Hyo-jae,-,A young woman is a big time business ceo. She been married to a much older man who has a high school teenager. He died from a serious heart attack leaving her to take care of her step son. Then one day she realize they have more in common than she realizes. She tries to fight the feeling but soon gave in when they ended up having sex one night. They soon start to have... Leer todo,83,Drama,jeolmeun eomma 4,tt12945368
,-,V.R.P. Manohar,-,-,-,Drama,thigilodu vilaiyaadu,tt12960708
,-,Bharathi Krishna Kumar,-,-,127,Drama,endru thaniyum,tt12961090
,-,G. Krishnan,-,"The film revolves around Kavitha as she tries to defame the name of a luxurious businessman, who was accused of harassing a woman. After the businessman learns about Kavitha's intentions he decides to play it along, only to get her into trouble.",127,Drama,kurangu kaila poo maalai,tt12960554
,-,Aalvin Amala Prasanna,-,-,-,Drama,anbudan anbarasi,tt12960526
,-,Stanley Jose,-,-,136,Drama,andha kuyil needhana,tt12960520
,-,Subburaj V.M.,-,-,135,Drama,enna pidichirukka,tt12961022
,-,S.N. Ariram,-,"Meenakshi Kadhalan Elangovan is a story about two young lovers who live in an orthodox village. They do not have many things in life, except their love for each other. But there are people in their lives who are not happy with their love for each other. Will they be able to conquer all objections and live happily ever after?",-,Drama,meenakshi kadhalan ilangovan,tt12960540
,-,"['Kathiravan', 'Kathirvan']",-,-,126,Drama,kathiravanin kodai mazhai,tt12961074
